message_id,chunk_id,ts_unix,day,sender,body
m000462,1,1717923574,2024-06-09,我,我中台喝了碗免费粥 终于才活过来
m000463,1,1717923645,2024-06-09,我,但等雨下完出来的时候 手握登山杖冻的通红
m000464,1,1717923666,2024-06-09,我,不过走了一段手就热了
m000465,1,1717927457,2024-06-09,救命恩人唐白白,我突然想起来小时报没有改节假日对齐 刚看了下现在YoY 500+了
m000466,1,1717927503,2024-06-09,救命恩人唐白白,突然发现我没改
m000472,1,1717928915,2024-06-09,我,只接纳女施主
m000474,1,1717928924,2024-06-09,我,男的只能打地铺
m000475,1,1717928945,2024-06-09,我,比昨天还惨 直接变成百人间了
m000476,1,1717930101,2024-06-09,救命恩人唐白白,我去
m000478,1,1717930162,2024-06-09,我,不过好处是今天我很快！
m000479,1,1717930185,2024-06-09,我,我已经到了并吃完饭洗完脸了
m000480,1,1717930196,2024-06-09,救命恩人唐白白,吃的斋饭？
m000481,1,1717930207,2024-06-09,我,今天确实没得洗脚的条件了
m000482,1,1717930210,2024-06-09,我,嗯啊
m000483,1,1717930233,2024-06-09,救命恩人唐白白,哈哈哈 那还行
m000484,1,1717930244,2024-06-09,我,今天好像要挂单一千五
m000485,1,1717930247,2024-06-09,我,昨天两千
m000486,1,1717930256,2024-06-09,我,今天地铺起码够用
m000487,1,1717930277,2024-06-09,我,昨天惨到来晚的只能爬饭堂桌子上了
m000488,1,1717930289,2024-06-09,我,趴
m000489,1,1717930313,2024-06-09,我,而且寺庙饮料什么的都有
m000490,1,1717930343,2024-06-09,我,虽然是景区价 但还是非常快乐
m000491,1,1717933184,2024-06-09,救命恩人唐白白,嗯 求求你给自己买点好喝的吧
m000492,1,1717933213,2024-06-09,我,肥宅快乐水
m000493,1,1717933217,2024-06-09,我,真的快乐
m000494,1,1717933233,2024-06-09,我,唯一的问题是气压
m000495,1,1717933242,2024-06-09,救命恩人唐白白,没有气儿啦
m000496,1,1717933247,2024-06-09,救命恩人唐白白,那快乐少一半啊
m000497,1,1717933251,2024-06-09,我,明明非常平静的瓶子 一开就溢出来
m000499,1,1717933304,2024-06-09,救命恩人唐白白,哦哦 对
m000500,2,1717933331,2024-06-09,救命恩人唐白白,那可以 快乐加倍
m000501,2,1717933349,2024-06-09,救命恩人唐白白,我在吃日料 吃完准备奥森夜跑
m000502,2,1717933352,2024-06-09,救命恩人唐白白,🏃
m000503,2,1717933357,2024-06-09,救命恩人唐白白,看我对自己多好
m000504,2,1717933395,2024-06-09,我,我对自己也很好
m000506,2,1717933530,2024-06-09,救命恩人唐白白,5点半起 强度还这么大 又晒又冻的
m000507,2,1717933551,2024-06-09,救命恩人唐白白,简直比我意大利行特种兵10倍
m000508,2,1717933568,2024-06-09,救命恩人唐白白,你觉得你收获了啥[让我看看]
m000509,2,1717933586,2024-06-09,我,但是运动会让你多巴胺疯狂分泌
m000510,2,1717933589,2024-06-09,我,所以快乐
m000511,2,1717933690,2024-06-09,救命恩人唐白白,嘿嘿
m000512,2,1717933692,2024-06-09,救命恩人唐白白,😈
m000515,2,1717933927,2024-06-09,我,我曾经也是上过生物化学这们课的
m000516,2,1717933934,2024-06-09,我,然后全还给老师了
m000518,2,1717934002,2024-06-09,我,但不重要 反正信口胡说的
m000519,2,1717934275,2024-06-09,救命恩人唐白白,不重要
m000520,2,1717934311,2024-06-09,救命恩人唐白白,重要的是说出了我的微信签名[让我看看]
m000521,2,1717934342,2024-06-09,我,你太健康了
m000522,2,1717934346,2024-06-09,救命恩人唐白白,还是跟我有同样感受的
m000523,2,1717934365,2024-06-09,我,我是信口胡说的
m000524,2,1717934386,2024-06-09,我,我觉得运动完那一口快乐水才是我的快乐
m000525,2,1717934395,2024-06-09,我,要是没有 那就不快乐了
m000526,2,1717934988,2024-06-09,救命恩人唐白白,懂
m000527,2,1717934996,2024-06-09,救命恩人唐白白,爽之又爽的感觉
m000528,2,1717935020,2024-06-09,救命恩人唐白白,不过你们晚上没有什么夜观星宿的浪漫环节安排吗
m000531,2,1717935117,2024-06-09,我,有看日落
m000532,2,1717935123,2024-06-09,我,其他我没有
m000533,2,1717935126,2024-06-09,我,我必起不来
m000534,2,1717935132,2024-06-09,我,明早五点起床
m000535,2,1717935142,2024-06-09,救命恩人唐白白,好美
m000536,2,1717935144,2024-06-09,救命恩人唐白白,美哭了
m000537,2,1717935146,2024-06-09,我,看星星看日出这种事我就不掺和了
m000538,2,1717935157,2024-06-09,我,看群里有没有大佬去吧
m000539,2,1717935191,2024-06-09,救命恩人唐白白,哈哈哈 怎么回事 又不主动看看小姐姐们
m000540,2,1717935193,2024-06-09,我,去看日出得2点前出发跑十四公里
m000541,2,1717935204,2024-06-09,我,我必不可能
m000543,2,1717935245,2024-06-09,救命恩人唐白白,保存了
m000544,2,1717935262,2024-06-09,救命恩人唐白白,谢谢飞跃老师跟我分享美丽日落
m000545,2,1717935400,2024-06-09,救命恩人唐白白,不过这个应该是相机拍的？
m000546,2,1717935421,2024-06-09,我,那我当然是群里偷图啊
m000547,2,1717935442,2024-06-09,我,我自己又不怎么爱拍照
m000548,2,1717935483,2024-06-09,我,当然如果你发现我哪次朋友圈的图挺丑 说明那确实可能是我顺手拍的
m000550,2,1717935534,2024-06-09,我,毕竟我的手机也是四年前的机子了 又碰上个只会随手拍的机主
m000552,2,1717935644,2024-06-09,救命恩人唐白白,虽然我有pro Max
m000553,2,1717935653,2024-06-09,救命恩人唐白白,但我也用了3-4年了
m000554,2,1717935718,2024-06-09,救命恩人唐白白,没有关系
m000555,2,1717935732,2024-06-09,救命恩人唐白白,明天几点往回走呀
m000556,2,1717935768,2024-06-09,我,五点多起床 理想应该2点走完
m000557,2,1717935780,2024-06-09,我,16公里 600爬升
m000558,2,1717935873,2024-06-09,救命恩人唐白白,那感觉
m000559,2,1717935883,2024-06-09,救命恩人唐白白,第一天的强度最大呢
m000560,2,1717935930,2024-06-09,救命恩人唐白白,明天进京估计会有点堵吧
m000561,2,1717935934,2024-06-09,我,我爬升偏弱
m000562,2,1717935934,2024-06-09,救命恩人唐白白,你太明智了
m000563,2,1717935938,2024-06-09,救命恩人唐白白,周二请假
m000564,2,1717935963,2024-06-09,我,所以都看重爬升 明天800下降可能也不是很好走
m000566,2,1717935992,2024-06-09,救命恩人唐白白,我想起了
m000567,2,1717935993,2024-06-09,救命恩人唐白白,哈哈
m000568,2,1717935999,2024-06-09,我,论强度肯定今天 毕竟今天占行程一半的路程和小一半爬升
m000569,2,1717936003,2024-06-09,救命恩人唐白白,不好意思我又要小秀一下了
m000570,2,1717936018,2024-06-09,救命恩人唐白白,我想起了我某一年 去尼斯 hiking
m000571,2,1717936034,2024-06-09,救命恩人唐白白,然后我走那个山路 下山
m000572,2,1717936045,2024-06-09,救命恩人唐白白,我差点就以为我要在山里出不来了
m000575,2,1717936277,2024-06-09,我,之前去鹫峰国家森林公园 这么景区的地方，俩小时就见一个活人
m000576,2,1717936293,2024-06-09,我,我瞎走结果到最后也慌的开始看地图了
m000577,2,1717936293,2024-06-09,救命恩人唐白白,我也去过鹫峰 哈哈
m000579,2,1717936376,2024-06-09,我,那边和很多山都连着 你走个小路可能就今晚爬三峰了
m000580,2,1717936436,2024-06-09,我,爬三峰的起点就在鹫峰门口
m000581,2,1717936463,2024-06-09,救命恩人唐白白,哇哦 真专业
m000582,2,1717936485,2024-06-09,我,研究过 没敢去
m000583,2,1717936512,2024-06-09,我,北京徒步的量化水平标准就是三峰花多久
m000584,2,1717936600,2024-06-09,我,我这种不入流菜鸡当然不会去
m000585,2,1717936600,2024-06-09,救命恩人唐白白,准备啥时候去挑战呢
m000586,2,1717936605,2024-06-09,救命恩人唐白白,哈哈哈哈哈
m000587,2,1717936620,2024-06-09,救命恩人唐白白,谦虚了
m000588,2,1717936637,2024-06-09,我,不挑战 这就跟你说你爱跑步 结果别人问你啥时候半马一样
m000589,2,1717936684,2024-06-09,我,爱好就算有点熟练度，没专精到一定程度还是不敢上这种考核
m000590,2,1717936705,2024-06-09,我,那强度太高了 已经不是爱好这个范畴了
m000591,2,1717936759,2024-06-09,我,虽然理论上应该差不多能走下来，但毕竟太辛苦了
m000593,2,1717936819,2024-06-09,救命恩人唐白白,如果爱好跑步的话
m000594,2,1717936851,2024-06-09,我,但我菜 又不爱多练
m000595,2,1717936918,2024-06-09,我,重装肯定走不动 轻装感觉我也得12小时
m000596,2,1717936923,2024-06-09,救命恩人唐白白,你已经第四周出门了
m000597,2,1717936929,2024-06-09,救命恩人唐白白,这还不算练呢
m000598,2,1717937001,2024-06-09,我,都是简单的线
m000599,2,1717937009,2024-06-09,我,三峰爬升两千米
m000600,2,1717937028,2024-06-09,我,我之前一日线最多也就八百
m000601,2,1717937078,2024-06-09,我,难度差挺多的 没啥用的
m000602,2,1717937121,2024-06-09,救命恩人唐白白,好吧 也是 快乐就好 安全第一
m000603,2,1717937129,2024-06-09,我,十三陵没爬升 而麻田岭也就两三百
m000605,2,1717937138,2024-06-09,我,纯休闲
m000606,2,1717937553,2024-06-09,救命恩人唐白白,我要开始跑步啦！
m000607,2,1717937589,2024-06-09,我,加油
m000608,2,1717937606,2024-06-09,我,必须狠狠的加练
m000609,2,1717937796,2024-06-09,救命恩人唐白白,想您学习
m000610,2,1717937801,2024-06-09,救命恩人唐白白,向
m000611,2,1717967362,2024-06-10,我,你还没起床
m000612,2,1717967367,2024-06-10,我,而我已经看日出回来了
m000613,2,1717975291,2024-06-10,救命恩人唐白白,！！！
m000614,2,1717975314,2024-06-10,救命恩人唐白白,怎么回事 不是不去的吗
m000615,2,1717975365,2024-06-10,救命恩人唐白白,我4:30醒了下看你3:24在刷手机 以为你没睡好呢
m000616,2,1717975385,2024-06-10,救命恩人唐白白,怎么又想去看啦
m000617,2,1717976884,2024-06-10,我,确实没睡好
m000618,2,1717976905,2024-06-10,我,而且最惨的是大殿四点半就开灯了
m000619,2,1717976920,2024-06-10,我,到达最高台北台了！
m000620,2,1717976963,2024-06-10,救命恩人唐白白,👏👏👏
m000621,2,1717976971,2024-06-10,救命恩人唐白白,恭喜你 ！
m000622,2,1717976977,2024-06-10,我,终于过三千了
m000623,2,1717976980,2024-06-10,救命恩人唐白白,真牛啊
m000624,2,1717976987,2024-06-10,我,这里不到3100
m000625,2,1717977000,2024-06-10,我,之后就是大下降了
m000626,2,1717977000,2024-06-10,救命恩人唐白白,年轻的身体真棒！
m000627,2,1717977036,2024-06-10,我,这里八点才开门
m000628,2,1717977083,2024-06-10,救命恩人唐白白,毅力令人吃惊 我要改变对你的印象了  一点也不ISFP [让我看看]
m000629,2,1717977101,2024-06-10,救命恩人唐白白,日出好看吗
m000630,2,1717977157,2024-06-10,我,不好看
m000631,2,1717977164,2024-06-10,我,没去东台 太远了
m000632,2,1717977185,2024-06-10,我,我就在寺庙前面一点看的 被挡住了
m000633,2,1717977205,2024-06-10,我,但我晚上看星星了 寺庙看星星还可以
m000635,2,1717977283,2024-06-10,我,唯一认识的星座
m000637,2,1717977448,2024-06-10,救命恩人唐白白,哇！
m000639,2,1717977497,2024-06-10,救命恩人唐白白,真好
m000640,2,1717977510,2024-06-10,救命恩人唐白白,你这趟真值！
m000642,2,1717977567,2024-06-10,救命恩人唐白白,有点心动 想看
m000643,2,1717978244,2024-06-10,我,建议你也来一趟
m000645,2,1717978261,2024-06-10,我,非节假日体验还是不错的
m000646,2,1717978309,2024-06-10,我,就这两晚睡的实在有点不行 没睡好体力还是下降太多了
m000649,2,1717987280,2024-06-10,我,十二公里了
m000650,2,1717987292,2024-06-10,我,已经走到尾队今日的终点了
m000651,2,1717987311,2024-06-10,我,前队过会再去爬个东台 行程就结束了
m000652,2,1717987331,2024-06-10,我,今天不等尾队 前队走的飞快
m000653,2,1717987493,2024-06-10,救命恩人唐白白,hhh
m000654,2,1717987523,2024-06-10,救命恩人唐白白,你腿不疼吗
m000655,2,1717987530,2024-06-10,救命恩人唐白白,我今天腿疼
m000656,2,1717987538,2024-06-10,救命恩人唐白白,遛狗都很费劲[微笑]
m000657,2,1717990425,2024-06-10,我,还行 今天强度也不大
m000658,2,1717990438,2024-06-10,我,已经登顶东台了
m000659,2,1717990458,2024-06-10,我,下撤等后面的人到齐 行程就基本结束了
m000660,2,1717990470,2024-06-10,我,最多再走一两公里去车那里
m000661,2,1717992813,2024-06-10,我,结束！
m000662,2,1717992840,2024-06-10,救命恩人唐白白,到车上啦？
m000663,2,1717993055,2024-06-10,我,没 我下撤到鸿门岩了，等后队集合，1点才撤
m000664,2,1717993072,2024-06-10,我,现在可以在景区简单吃个饭 也就一家早餐店
m000665,2,1717993080,2024-06-10,救命恩人唐白白,哈哈
m000666,2,1717993083,2024-06-10,我,不过已经很满足了
m000667,2,1717993088,2024-06-10,救命恩人唐白白,艰辛
m000668,2,1717993091,2024-06-10,我,起码有个热豆浆
m000669,2,1717993137,2024-06-10,救命恩人唐白白,看了下你发给我的，南西中北东你竟然全都发了， 一个不落[破涕为笑]
m000670,2,1717993155,2024-06-10,我,那必须
m000671,2,1717993159,2024-06-10,我,来都来了
m000672,2,1717993177,2024-06-10,救命恩人唐白白,感觉我的对话框可以做你这次的备忘录了
m000673,2,1717993192,2024-06-10,救命恩人唐白白,你回来不会特别沧桑吧
m000674,2,1717993197,2024-06-10,救命恩人唐白白,太惨了[破涕为笑]
m000675,2,1717993215,2024-06-10,救命恩人唐白白,又牛又惨兮兮
m000676,2,1717993574,2024-06-10,我,开始下雨了
m000677,2,1717993586,2024-06-10,我,还好我赶的快
m000679,2,1717993649,2024-06-10,我,随便挂点风下个雨立马就冻人了
m000681,2,1717993687,2024-06-10,我,还有一堆在下撤的
m000682,2,1717993718,2024-06-10,救命恩人唐白白,大家看起来都好专业
m000683,2,1717993732,2024-06-10,救命恩人唐白白,牛牛就在路边
m000685,2,1718000858,2024-06-10,我,那会下了中雨
m000686,2,1718000897,2024-06-10,我,我冲锋衣倒是没太大事 但裤子不行 所以还是用了我的一次性雨衣
m000687,2,1718000928,2024-06-10,我,终于有信号了
m000688,2,1718000947,2024-06-10,我,我已经在车上坐了半个多点了
m000689,2,1718000980,2024-06-10,我,顺利的话 六个小时到家
m000691,2,1718008842,2024-06-10,救命恩人唐白白,刚刚开了一个半小时
m000692,2,1718008853,2024-06-10,救命恩人唐白白,出来做美容了
m000693,2,1718008860,2024-06-10,救命恩人唐白白,好堵
m000694,2,1718008990,2024-06-10,救命恩人唐白白,而且感觉北京快下雨了
m000695,2,1718009110,2024-06-10,救命恩人唐白白,还有几个小时就可以躺在家里的床上了
m000696,2,1718009113,2024-06-10,救命恩人唐白白,真是辛苦了！
m000698,2,1718009249,2024-06-10,救命恩人唐白白,哈哈哈哈
m000699,2,1718009255,2024-06-10,救命恩人唐白白,可以想象
m000700,2,1718009275,2024-06-10,我,不过确实有点堵 估计得九点到家
m000701,2,1718009296,2024-06-10,我,问题不大 明天请假
m000702,2,1718009308,2024-06-10,救命恩人唐白白,所以再次采访一下飞跃同学对这三天旅程的总结和感想是什么🎙️🤔
m000703,2,1718009328,2024-06-10,我,重在参与
m000705,2,1718009440,2024-06-10,救命恩人唐白白,没啦？
m000706,2,1718009639,2024-06-10,救命恩人唐白白,走在路上没有想一些哲学问题嘛
m000707,2,1718009649,2024-06-10,救命恩人唐白白,很适合思考的
m000708,2,1718009657,2024-06-10,我,哪适合思考
m000709,2,1718009660,2024-06-10,我,想多了
m000710,2,1718009679,2024-06-10,我,一步不看脚下去判断踩哪 结果可能就是脚崴了
m000711,2,1718009728,2024-06-10,我,大部分草甸全是石头 草地的混合体
m000712,2,1718009790,2024-06-10,我,我穿的低帮 路上都踩歪了很多次 还好负重小 脚踝还可以承受
m000713,2,1718009810,2024-06-10,我,况且累的一匹的时候没精力思考
m000714,2,1718009926,2024-06-10,救命恩人唐白白,啊 你崴脚啦
m000715,2,1718009928,2024-06-10,我,提前分享一张图 预订我明天朋友圈偷图之一
m000717,2,1718009948,2024-06-10,救命恩人唐白白,好可爱！
m000720,2,1718009999,2024-06-10,我,然后被我们的火腿肠诱惑了
m000721,2,1718010012,2024-06-10,我,立马没上一张帅气了
m000722,2,1718010442,2024-06-10,救命恩人唐白白,哈哈哈哈哈哈
m000723,2,1718010459,2024-06-10,救命恩人唐白白,还是很可爱
m000724,2,1718010545,2024-06-10,救命恩人唐白白,为啥是明天的朋友圈不是今天的？
m000725,2,1718010566,2024-06-10,我,因为我得先去偷图
m000726,2,1718010574,2024-06-10,我,尤其是我们摄影的
m000727,2,1718010594,2024-06-10,我,他之前带南太行的图拍的质量很好
m000728,2,1718010661,2024-06-10,救命恩人唐白白,哦 那你先回我一下今天的 可以吗
